"County
Number","District
Number","School
Number",County Name,District Name,School Name,Enrollment,"Number
tested","Percent
tested",Verbal,Critical reading,Math,Writing,Total,Total scores above 1500,Percent scores above 1500,Total scores above 1000,Percent scores above 1000
30,66522,3030434,ORANGE,GARDEN GROVE UNIFIED,BOLSA GRANDE HIGH,334,102,30.54,470,NA,553,NA,1023,NA,NA,57,17.07
30,66522,3030517,ORANGE,GARDEN GROVE UNIFIED,LINCOLN EDUC. CTR - CONTINUATION,10,0,0,0,NA,0,NA,0,NA,NA,0,0
30,66522,3032752,ORANGE,GARDEN GROVE UNIFIED,GARDEN GROVE HIGH,408,162,39.71,477,NA,529,NA,1006,NA,NA,85,20.83
30,66522,3033578,ORANGE,GARDEN GROVE UNIFIED,LA QUINTA HIGH,386,144,37.31,473,NA,545,NA,1018,NA,NA,80,20.73
30,66522,3033933,ORANGE,GARDEN GROVE UNIFIED,LOS AMIGOS HIGH,410,139,33.9,448,NA,519,NA,967,NA,NA,61,14.88
30,66522,3035581,ORANGE,GARDEN GROVE UNIFIED,PACIFICA HIGH,382,183,47.91,489,NA,540,NA,1029,NA,NA,109,28.53
30,66522,3035706,ORANGE,GARDEN GROVE UNIFIED,RANCHO ALAMITOS HIGH,332,98,29.52,484,NA,536,NA,1020,NA,NA,60,18.07
30,66522,3036555,ORANGE,GARDEN GROVE UNIFIED,SANTIAGO HIGH,407,118,28.99,438,NA,503,NA,941,NA,NA,45,11.06
30,66548,3030145,ORANGE,HUNTINGTON BEACH UNION HIGH,OCEAN VIEW HIGH,381,131,34.38,518,NA,562,NA,1080,NA,NA,86,22.57
30,66548,3030368,ORANGE,HUNTINGTON BEACH UNION HIGH,COAST HIGH,126,0,0,0,NA,0,NA,0,NA,NA,0,0
30,66548,3031895,ORANGE,HUNTINGTON BEACH UNION HIGH,EDISON HIGH,508,251,49.41,538,NA,559,NA,1097,NA,NA,179,35.24
30,66548,3032158,ORANGE,HUNTINGTON BEACH UNION HIGH,FOUNTAIN VALLEY HIGH,678,315,46.46,520,NA,564,NA,1084,NA,NA,208,30.68
30,66548,3032943,ORANGE,HUNTINGTON BEACH UNION HIGH,HUNTINGTON BEACH HIGH,529,210,39.7,538,NA,553,NA,1091,NA,NA,145,27.41
30,66548,3034410,ORANGE,HUNTINGTON BEACH UNION HIGH,MARINA HIGH,560,272,48.57,529,NA,571,NA,1100,NA,NA,186,33.21
30,66548,3038445,ORANGE,HUNTINGTON BEACH UNION HIGH,WESTMINSTER HIGH,591,172,29.1,468,NA,548,NA,1016,NA,NA,96,16.24
30,66548,3038551,ORANGE,HUNTINGTON BEACH UNION HIGH,VALLEY VISTA HIGH (CONT.),112,1,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,66555,3033206,ORANGE,LAGUNA BEACH UNIFIED,LAGUNA BEACH HIGH,204,138,67.65,555,NA,559,NA,1114,NA,NA,98,48.04
30,66597,3030186,ORANGE,NEWPORT-MESA UNIFIED,MONTE VISTA HIGH (ALTER.),127,1,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,66597,3030673,ORANGE,NEWPORT-MESA UNIFIED,ORANGE COAST MIDDLE COLLEGE HIGH SC,57,12,21.05,522,NA,511,NA,1033,NA,NA,7,12.28
30,66597,3031697,ORANGE,NEWPORT-MESA UNIFIED,CORONA DEL MAR HIGH,269,213,79.18,558,NA,586,NA,1144,NA,NA,170,63.2
30,66597,3031853,ORANGE,NEWPORT-MESA UNIFIED,COSTA MESA HIGH,248,92,37.1,512,NA,540,NA,1052,NA,NA,53,21.37
30,66597,3032000,ORANGE,NEWPORT-MESA UNIFIED,ESTANCIA HIGH,214,47,21.96,451,NA,461,NA,912,NA,NA,10,4.67
30,66597,3034907,ORANGE,NEWPORT-MESA UNIFIED,BACK BAY HIGH (CONT.),8,1,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,66597,3035045,ORANGE,NEWPORT-MESA UNIFIED,NEWPORT HARBOR HIGH,447,256,57.27,538,NA,556,NA,1094,NA,NA,178,39.82
30,66621,3030046,ORANGE,ORANGE UNIFIED,CANYON HIGH,502,265,52.79,529,NA,554,NA,1083,NA,NA,177,35.26
30,66621,3030731,ORANGE,ORANGE UNIFIED,CALIFORNIA CHARTER ACADEMY,15,0,0,0,NA,0,NA,0,NA,NA,0,0
30,66621,3031952,ORANGE,ORANGE UNIFIED,EL MODENA HIGH,318,162,50.94,526,NA,535,NA,1061,NA,NA,106,33.33
30,66621,3035409,ORANGE,ORANGE UNIFIED,ORANGE HIGH,436,102,23.39,463,NA,486,NA,949,NA,NA,41,9.4
30,66621,3035748,ORANGE,ORANGE UNIFIED,RICHLAND CONTINUATION HIGH,41,0,0,0,NA,0,NA,0,NA,NA,0,0
30,66621,3038098,ORANGE,ORANGE UNIFIED,VILLA PARK HIGH,487,280,57.49,531,NA,564,NA,1095,NA,NA,191,39.22
30,66621,6029920,ORANGE,ORANGE UNIFIED,CANYON HILLS TMR,28,0,0,0,NA,0,NA,0,NA,NA,0,0
30,66647,3030053,ORANGE,PLACENTIA-YORBA LINDA UNIFIED,ESPERANZA HIGH,731,463,63.34,536,NA,569,NA,1105,NA,NA,335,45.83
30,66647,3031929,ORANGE,PLACENTIA-YORBA LINDA UNIFIED,EL DORADO HIGH,467,245,52.46,542,NA,569,NA,1111,NA,NA,183,39.19
30,66647,3031945,ORANGE,PLACENTIA-YORBA LINDA UNIFIED,EL CAMINO REAL CONTINUATION HI,37,3,8.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,66647,3038023,ORANGE,PLACENTIA-YORBA LINDA UNIFIED,VALENCIA HIGH,413,149,36.08,478,NA,527,NA,1005,NA,NA,78,18.89
30,66670,3030475,ORANGE,SANTA ANA UNIFIED,CESAR E CHAVEZ HIGH,66,0,0,0,NA,0,NA,0,NA,NA,0,0
30,66670,3030491,ORANGE,SANTA ANA UNIFIED,CENTURY HIGH,471,134,28.45,410,NA,432,NA,842,NA,NA,20,4.25
30,66670,3030608,ORANGE,SANTA ANA UNIFIED,MIDDLE COLLEGE HIGH (ALTERN),75,15,20,396,NA,455,NA,851,NA,NA,4,5.33
30,66670,3030723,ORANGE,SANTA ANA UNIFIED,ORANGE COUNTY HIGH SCHOOL OF THE AR,132,97,73.48,538,NA,533,NA,1071,NA,NA,68,51.52
30,66670,3034998,ORANGE,SANTA ANA UNIFIED,MOUNTAIN VIEW HIGH (CONT.),36,0,0,0,NA,0,NA,0,NA,NA,0,0
30,66670,3035821,ORANGE,SANTA ANA UNIFIED,SADDLEBACK HIGH,662,183,27.64,446,NA,467,NA,913,NA,NA,54,8.16
30,66670,3036357,ORANGE,SANTA ANA UNIFIED,SANTA ANA HIGH,620,145,23.39,389,NA,449,NA,838,NA,NA,20,3.23
30,66670,3036456,ORANGE,SANTA ANA UNIFIED,VALLEY HIGH,524,165,31.49,390,NA,435,NA,825,NA,NA,23,4.39
30,73635,3030061,ORANGE,SADDLEBACK VALLEY UNIFIED,EL TORO HIGH,601,313,52.08,533,NA,564,NA,1097,NA,NA,228,37.94
30,73635,3030079,ORANGE,SADDLEBACK VALLEY UNIFIED,SILVERADO HIGH (CONT.),174,3,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,73635,3030244,ORANGE,SADDLEBACK VALLEY UNIFIED,LAGUNA HILLS HIGH,457,299,65.43,540,NA,571,NA,1111,NA,NA,210,45.95
30,73635,3030392,ORANGE,SADDLEBACK VALLEY UNIFIED,TRABUCO HILLS HIGH,537,278,51.77,532,NA,561,NA,1093,NA,NA,191,35.57
30,73635,3030509,ORANGE,SADDLEBACK VALLEY UNIFIED,MIRA MONTE HIGH (ALTERNATIVE),58,8,13.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,73635,3034956,ORANGE,SADDLEBACK VALLEY UNIFIED,MISSION VIEJO HIGH,540,319,59.07,540,NA,561,NA,1101,NA,NA,226,41.85
30,73635,6089510,ORANGE,SADDLEBACK VALLEY UNIFIED,ESPERANZA,30,0,0,0,NA,0,NA,0,NA,NA,0,0
30,73643,3030590,ORANGE,TUSTIN UNIFIED,SYCAMORE HIGH (ALT.),14,0,0,0,NA,0,NA,0,NA,NA,0,0
30,73643,3032109,ORANGE,TUSTIN UNIFIED,FOOTHILL HIGH,481,259,53.85,531,NA,567,NA,1098,NA,NA,170,35.34
30,73643,3032919,ORANGE,TUSTIN UNIFIED,HILLVIEW HIGH (CONT.),21,0,0,0,NA,0,NA,0,NA,NA,0,0
30,73643,3037553,ORANGE,TUSTIN UNIFIED,TUSTIN HIGH,464,241,51.94,468,NA,493,NA,961,NA,NA,92,19.83
30,73650,3030129,ORANGE,IRVINE UNIFIED,S.E.L.F. ALTERNATIVE HIGH (CONT.),86,1,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,73650,3030152,ORANGE,IRVINE UNIFIED,IRVINE HIGH,386,247,63.99,536,NA,594,NA,1130,NA,NA,188,48.7
30,73650,3030285,ORANGE,IRVINE UNIFIED,WOODBRIDGE HIGH,579,405,69.95,543,NA,591,NA,1134,NA,NA,304,52.5
30,73650,3030467,ORANGE,IRVINE UNIFIED,SAN JOAQUIN HIGH (ALT.),54,4,7.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,73650,3030657,ORANGE,IRVINE UNIFIED,NORTHWOOD HIGH,303,227,74.92,541,NA,591,NA,1132,NA,NA,170,56.11
30,73650,3035102,ORANGE,IRVINE UNIFIED,UNIVERSITY HIGH,580,475,81.9,578,NA,643,NA,1221,NA,NA,417,71.9
30,73924,3030343,ORANGE,LOS ALAMITOS UNIFIED,LAUREL HIGH (CONT.),74,0,0,0,NA,0,NA,0,NA,NA,0,0
30,73924,3033917,ORANGE,LOS ALAMITOS UNIFIED,LOS ALAMITOS HIGH,630,391,62.06,532,NA,553,NA,1085,NA,NA,260,41.27
31,10314,3130101,PLACER,PLACER CO. OFFICE OF EDUCATION,JUVENILE HALL/COMMUNITY,31,0,0,0,NA,0,NA,0,NA,NA,0,0
31,10314,6069322,PLACER,PLACER CO. OFFICE OF EDUCATION,SPECIAL EDUCATION,3,0,0,0,NA,0,NA,0,NA,NA,0,0
31,66894,3130093,PLACER,PLACER UNION HIGH,ADOLESCENT DAY TREATMENT AT DEWITT,2,0,0,0,NA,0,NA,0,NA,NA,0,0
31,66894,3130135,PLACER,PLACER UNION HIGH,MAIDU HIGH (ALT),69,3,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,66894,3131687,PLACER,PLACER UNION HIGH,CHANA HIGH (CONT.),19,1,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,66894,3131851,PLACER,PLACER UNION HIGH,COLFAX HIGH,210,87,41.43,529,NA,521,NA,1050,NA,NA,53,25.24
31,66894,3132453,PLACER,PLACER UNION HIGH,DEL ORO HIGH,339,142,41.89,523,NA,527,NA,1050,NA,NA,91,26.84
31,66894,3135704,PLACER,PLACER UNION HIGH,PLACER HIGH,341,150,43.99,529,NA,541,NA,1070,NA,NA,99,29.03
31,66928,3130119,PLACER,ROSEVILLE JOINT UNION HIGH,INDEPENDENCE HIGH (ALTER.),187,0,0,0,NA,0,NA,0,NA,NA,0,0
31,66928,3130176,PLACER,ROSEVILLE JOINT UNION HIGH,WOODCREEK HIGH,495,177,35.76,487,NA,502,NA,989,NA,NA,94,18.99
31,66928,3130184,PLACER,ROSEVILLE JOINT UNION HIGH,GRANITE BAY HIGH,444,315,70.95,532,NA,551,NA,1083,NA,NA,216,48.65
31,66928,3130309,PLACER,ROSEVILLE JOINT UNION HIGH,ADELANTE HIGH (CONT.),101,1,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,66928,3135308,PLACER,ROSEVILLE JOINT UNION HIGH,OAKMONT HIGH,278,108,38.85,521,NA,541,NA,1062,NA,NA,75,26.98
31,66928,3136504,PLACER,ROSEVILLE JOINT UNION HIGH,ROSEVILLE HIGH,315,101,32.06,510,NA,540,NA,1050,NA,NA,58,18.41
31,66944,3130010,PLACER,TAHOE-TRUCKEE JOINT UNIFIED,NORTH TAHOE HIGH,109,73,66.97,522,NA,525,NA,1047,NA,NA,47,43.12
31,66944,3130077,PLACER,TAHOE-TRUCKEE JOINT UNIFIED,SIERRA HIGH (CONT.),29,0,0,0,NA,0,NA,0,NA,NA,0,0
31,66944,3130192,PLACER,TAHOE-TRUCKEE JOINT UNIFIED,COLD STREAM ALTERNATIVE,7,0,0,0,NA,0,NA,0,NA,NA,0,0
31,66944,3130226,PLACER,TAHOE-TRUCKEE JOINT UNIFIED,PROSSER CREEK CHARTER,107,4,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,66944,3138500,PLACER,TAHOE-TRUCKEE JOINT UNIFIED,TAHOE TRUCKEE HIGH,172,102,59.3,496,NA,529,NA,1025,NA,NA,58,33.72
31,66951,3130036,PLACER,WESTERN PLACER UNIFIED,PHOENIX HIGH (CONT.),22,0,0,0,NA,0,NA,0,NA,NA,0,0
31,66951,3130143,PLACER,WESTERN PLACER UNIFIED,LINCOLN NORTH HIGH (CONT.),11,0,0,0,NA,0,NA,0,NA,NA,0,0
31,66951,3130168,PLACER,WESTERN PLACER UNIFIED,HORIZON INSTRUCTIONAL SYSTEMS CHART,559,0,0,0,NA,0,NA,0,NA,NA,0,0
31,66951,3134657,PLACER,WESTERN PLACER UNIFIED,LINCOLN HIGH (CHAR),212,34,16.04,494,NA,474,NA,968,NA,NA,14,6.6
31,66951,6031363,PLACER,WESTERN PLACER UNIFIED,SHERIDAN ELEMENTARY (CHAR),8,0,0,0,NA,0,NA,0,NA,NA,0,0
31,75085,3130150,PLACER,ROCKLIN UNIFIED,ROCKLIN HIGH,401,210,52.37,519,NA,529,NA,1048,NA,NA,133,33.17
31,75085,3130200,PLACER,ROCKLIN UNIFIED,VICTORY HIGH (CONT),12,0,0,0,NA,0,NA,0,NA,NA,0,0
31,75085,3130218,PLACER,ROCKLIN UNIFIED,ROCKLIN INDEPENDENT (ALTERNATIVE),20,0,0,0,NA,0,NA,0,NA,NA,0,0
32,66969,3230026,PLUMAS,PLUMAS UNIFIED,SIERRA HIGH (CONT.),2,0,0,0,NA,0,NA,0,NA,NA,0,0
32,66969,3230034,PLUMAS,PLUMAS UNIFIED,ALMANOR HIGH (CONT.),23,0,0,0,NA,0,NA,0,NA,NA,0,0
32,66969,3230042,PLUMAS,PLUMAS UNIFIED,BECKWOURTH (JIM) HIGH (CONT.),7,0,0,0,NA,0,NA,0,NA,NA,0,0
32,66969,3230059,PLUMAS,PLUMAS UNIFIED,INDIAN VALLEY HIGH (CONT.),1,0,0,0,NA,0,NA,0,NA,NA,0,0
32,66969,3230083,PLUMAS,PLUMAS UNIFIED,PLUMAS CHARTER #146,11,0,0,0,NA,0,NA,0,NA,NA,0,0
32,66969,3232006,PLUMAS,PLUMAS UNIFIED,CHESTER JUNIOR-SENIOR HIGH,38,30,78.95,489,NA,484,NA,973,NA,NA,11,28.95
32,66969,3233509,PLUMAS,PLUMAS UNIFIED,GREENVILLE JUNIOR-SENIOR HIGH,32,15,46.88,505,NA,507,NA,1012,NA,NA,9,28.13
32,66969,3235603,PLUMAS,PLUMAS UNIFIED,PORTOLA HIGH,65,28,43.08,515,NA,481,NA,996,NA,NA,12,18.46
32,66969,3236007,PLUMAS,PLUMAS UNIFIED,QUINCY JUNIOR-SENIOR HIGH,92,31,33.7,539,NA,531,NA,1070,NA,NA,20,21.74
33,10330,3330123,RIVERSIDE,RIVERSIDE CO. OFFICE OF EDUCAT,JUVENILE HALL/COMMUNITY,213,1,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,10330,3330404,RIVERSIDE,RIVERSIDE CO. OFFICE OF EDUCAT,ALTERNATIVE/OPPORTUNITY,194,0,0,0,NA,0,NA,0,NA,NA,0,0
33,31625,3330834,RIVERSIDE,CALIF. SCHOOL FOR THE DEAF,CALIF SCHOOL FOR THE DEAF,43,1,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,66977,3330008,RIVERSIDE,ALVORD UNIFIED,LA SIERRA HIGH,469,170,36.25,460,NA,492,NA,952,NA,NA,70,14.93
33,66977,3334299,RIVERSIDE,ALVORD UNIFIED,NORTE VISTA HIGH,462,105,22.73,477,NA,490,NA,967,NA,NA,44,9.52
33,66977,3337128,RIVERSIDE,ALVORD UNIFIED,ALVORD CONTINUATION HIGH,104,0,0,0,NA,0,NA,0,NA,NA,0,0
33,66985,3330214,RIVERSIDE,BANNING UNIFIED,BANNING HIGH,212,88,41.51,399,NA,434,NA,833,NA,NA,20,9.43
33,66985,3330222,RIVERSIDE,BANNING UNIFIED,NEW HORIZON HIGH (CONT.),30,0,0,0,NA,0,NA,0,NA,NA,0,0
33,66985,3330974,RIVERSIDE,BANNING UNIFIED,BANNING INDEPENDENT STUDY,20,0,0,0,NA,0,NA,0,NA,NA,0,0
33,66993,3330479,RIVERSIDE,BEAUMONT UNIFIED,BEAUMONT SENIOR HIGH,172,44,25.58,484,NA,476,NA,960,NA,NA,16,9.3
33,66993,3330826,RIVERSIDE,BEAUMONT UNIFIED,STEWART (LAURA MAY) PERFORMANCE SCH,8,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,66993,3330842,RIVERSIDE,BEAUMONT UNIFIED,GLEN VIEW HIGH SCHOOL,3,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67033,3330131,RIVERSIDE,CORONA-NORCO UNIFIED,CORONA-NORCO ALTERNATIVE,59,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67033,3330446,RIVERSIDE,CORONA-NORCO UNIFIED,CENTENNIAL HIGH,454,235,51.76,468,NA,493,NA,961,NA,NA,96,21.15
33,67033,3330586,RIVERSIDE,CORONA-NORCO UNIFIED,BUENA VISTA HIGH (CONT.),287,5,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,67033,3330594,RIVERSIDE,CORONA-NORCO UNIFIED,CENTENNIAL VISTA HIGH (CONT.),62,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67033,3330602,RIVERSIDE,CORONA-NORCO UNIFIED,CORONA VISTA HIGH (CONT.),12,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67033,3330610,RIVERSIDE,CORONA-NORCO UNIFIED,NORCO VISTA HIGH (CONT.),46,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67033,3330701,RIVERSIDE,CORONA-NORCO UNIFIED,SANTIAGO HIGH,594,257,43.27,471,NA,486,NA,957,NA,NA,108,18.18
33,67033,3330941,RIVERSIDE,CORONA-NORCO UNIFIED,CORONA-NORCO COMMUNITY DAY,51,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67033,3331600,RIVERSIDE,CORONA-NORCO UNIFIED,CORONA SENIOR HIGH,557,224,40.22,460,NA,478,NA,938,NA,NA,81,14.54
33,67033,3334232,RIVERSIDE,CORONA-NORCO UNIFIED,NORCO HIGH,451,184,40.8,476,NA,514,NA,990,NA,NA,91,20.18
33,67033,6068753,RIVERSIDE,CORONA-NORCO UNIFIED,VICTRESS BOWER SCHOOL FOR EXCEPTION,6,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67058,3330388,RIVERSIDE,DESERT SANDS UNIFIED,PALM DESERT HIGH,381,195,51.18,499,NA,526,NA,1025,NA,NA,113,29.66
33,67058,3330669,RIVERSIDE,DESERT SANDS UNIFIED,LA QUINTA HIGH,417,161,38.61,474,NA,486,NA,960,NA,NA,69,16.55
33,67058,3330909,RIVERSIDE,DESERT SANDS UNIFIED,HORIZON SCHOOL,80,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67058,3331113,RIVERSIDE,DESERT SANDS UNIFIED,AMISTAD HIGH (CONT.),92,1,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,67058,3333192,RIVERSIDE,DESERT SANDS UNIFIED,INDIO HIGH,474,122,25.74,402,NA,423,NA,825,NA,NA,21,4.43
33,67082,3330065,RIVERSIDE,HEMET UNIFIED,ALESSANDRO HIGH (CONT.),87,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67082,3330453,RIVERSIDE,HEMET UNIFIED,HAMILTON K-12,65,12,18.46,476,NA,489,NA,965,NA,NA,4,6.15
33,67082,3330503,RIVERSIDE,HEMET UNIFIED,JACKSON (HELEN HUNT) ALTERNATIVE HI,95,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67082,3330537,RIVERSIDE,HEMET UNIFIED,WEST VALLEY HIGH,447,114,25.5,481,NA,483,NA,964,NA,NA,46,10.29
33,67082,3330768,RIVERSIDE,HEMET UNIFIED,HEMET ED. LEARNING CTR. (COMMUNITY,2,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67082,3332673,RIVERSIDE,HEMET UNIFIED,HEMET SENIOR HIGH,474,183,38.61,509,NA,524,NA,1033,NA,NA,102,21.52
33,67090,3330412,RIVERSIDE,JURUPA UNIFIED,JURUPA VALLEY HIGH,602,176,29.24,448,NA,467,NA,915,NA,NA,50,8.31
33,67090,3330784,RIVERSIDE,JURUPA UNIFIED,STEPS COMMUNITY DAY,5,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67090,3334687,RIVERSIDE,JURUPA UNIFIED,NUEVA VISTA CONTINUATION HIGH,187,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67090,3337136,RIVERSIDE,JURUPA UNIFIED,RUBIDOUX HIGH,429,138,32.17,436,NA,449,NA,885,NA,NA,42,9.79
33,67124,3330396,RIVERSIDE,MORENO VALLEY UNIFIED,CANYON SPRINGS HIGH,608,258,42.43,467,NA,496,NA,963,NA,NA,107,17.6
33,67124,3330438,RIVERSIDE,MORENO VALLEY UNIFIED,VALLEY VIEW HIGH,597,170,28.48,478,NA,484,NA,962,NA,NA,72,12.06
33,67124,3330800,RIVERSIDE,MORENO VALLEY UNIFIED,BAYSIDE COMMUNITY DAY,6,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67124,3330958,RIVERSIDE,MORENO VALLEY UNIFIED,MARCH VALLEY,26,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67124,3333762,RIVERSIDE,MORENO VALLEY UNIFIED,MARCH MOUNTAIN HIGH (CONT),64,1,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,67124,3333770,RIVERSIDE,MORENO VALLEY UNIFIED,MORENO VALLEY HIGH,658,141,21.43,432,NA,451,NA,883,NA,NA,34,5.17
33,67173,3330578,RIVERSIDE,PALM SPRINGS UNIFIED,CATHEDRAL CITY HIGH,463,134,28.94,484,NA,506,NA,990,NA,NA,66,14.25
33,67173,3330818,RIVERSIDE,PALM SPRINGS UNIFIED,DESERT HOT SPRINGS HIGH,203,47,23.15,439,NA,460,NA,899,NA,NA,10,4.93
33,67173,3331121,RIVERSIDE,PALM SPRINGS UNIFIED,MOUNT SAN JACINTO HIGH (CONT.),69,2,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,67173,3335130,RIVERSIDE,PALM SPRINGS UNIFIED,PALM SPRINGS HIGH,347,170,48.99,477,NA,491,NA,968,NA,NA,77,22.19
33,67181,3331139,RIVERSIDE,PALO VERDE UNIFIED,TWIN PALMS CONTINUATION,42,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67181,3335759,RIVERSIDE,PALO VERDE UNIFIED,PALO VERDE HIGH,162,44,27.16,457,NA,454,NA,911,NA,NA,12,7.41
33,67207,3330172,RIVERSIDE,PERRIS UNION HIGH,PERRIS LAKE HIGH (CONT.),205,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67207,3330693,RIVERSIDE,PERRIS UNION HIGH,CHOICE 2000 ON-LINE (CHAR),22,2,9.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,67207,3330727,RIVERSIDE,PERRIS UNION HIGH,PALOMA VALLEY HIGH,421,128,30.4,496,NA,506,NA,1002,NA,NA,66,15.68
33,67207,3330776,RIVERSIDE,PERRIS UNION HIGH,PERRIS UNION HIGH COMMUNITY DAY,40,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67207,3335973,RIVERSIDE,PERRIS UNION HIGH,PERRIS HIGH,459,92,20.04,430,NA,434,NA,864,NA,NA,21,4.58
33,67215,3330024,RIVERSIDE,RIVERSIDE UNIFIED,ARLINGTON HIGH,404,174,43.07,454,NA,462,NA,916,NA,NA,49,12.13
33,67215,3330362,RIVERSIDE,RIVERSIDE UNIFIED,RIVERSIDE UNIFIED INDEPENDENT STUDY,106,12,11.32,498,NA,488,NA,986,NA,NA,7,6.6
33,67215,3330677,RIVERSIDE,RIVERSIDE UNIFIED,RAINCROSS HIGH (CONT.),17,1,5.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,67215,3330859,RIVERSIDE,RIVERSIDE UNIFIED,KING (MARTIN LUTHER JR.) HIGH,336,145,43.15,478,NA,485,NA,963,NA,NA,58,17.26
33,67215,3330867,RIVERSIDE,RIVERSIDE UNIFIED,CREATIVE OPTIONS FOR POSITIVE EDUCA,1,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67215,3334406,RIVERSIDE,RIVERSIDE UNIFIED,NORTH (JOHN W.) HIGH,506,268,52.96,495,NA,519,NA,1014,NA,NA,143,28.26
33,67215,3336237,RIVERSIDE,RIVERSIDE UNIFIED,POLYTECHNIC HIGH,519,245,47.21,511,NA,532,NA,1043,NA,NA,138,26.59
33,67215,3336492,RIVERSIDE,RIVERSIDE UNIFIED,RAMONA HIGH,433,188,43.42,440,NA,478,NA,918,NA,NA,62,14.32
33,67215,3336955,RIVERSIDE,RIVERSIDE UNIFIED,LINCOLN (ABRAHAM) CONTINUATION,38,1,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,67249,3337649,RIVERSIDE,SAN JACINTO UNIFIED,MOUNTAIN VIEW HIGH (CONT.),85,0,0,0,NA,0,NA,0,NA,NA,0,0
33,67249,3337656,RIVERSIDE,SAN JACINTO UNIFIED,SAN JACINTO SENIOR HIGH,243,62,25.51,451,NA,430,NA,881,NA,NA,20,8.23
33,73676,3330032,RIVERSIDE,COACHELLA VALLEY UNIFIED,LA FAMILIA CONTINUATION HIGH,6,0,0,0,NA,0,NA,0,NA,NA,0,0
33,73676,3330354,RIVERSIDE,COACHELLA VALLEY UNIFIED,WEST SHORES HIGH,22,5,22.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,73676,3330990,RIVERSIDE,COACHELLA VALLEY UNIFIED,COACHELLA VALLEY HIGH,449,200,44.54,365,NA,399,NA,764,NA,NA,17,3.79
33,75176,3330115,RIVERSIDE,LAKE ELSINORE UNIFIED,ORTEGA HIGH (CONT.),98,0,0,0,NA,0,NA,0,NA,NA,0,0
33,75176,3330487,RIVERSIDE,LAKE ELSINORE UNIFIED,TEMESCAL CANYON HIGH,525,189,36,482,NA,503,NA,985,NA,NA,93,17.71
33,75176,3330750,RIVERSIDE,LAKE ELSINORE UNIFIED,TRI-VALLEY COMMUNITY DAY,3,0,0,0,NA,0,NA,0,NA,NA,0,0
33,75176,3330792,RIVERSIDE,LAKE ELSINORE UNIFIED,GORDON KIEFER INDEPENDENT STUDY,39,0,0,0,NA,0,NA,0,NA,NA,0,0
33,75176,3332350,RIVERSIDE,LAKE ELSINORE UNIFIED,ELSINORE HIGH,422,91,21.56,491,NA,496,NA,987,NA,NA,44,10.43
33,75192,3330370,RIVERSIDE,TEMECULA VALLEY UNIFIED,TEMECULA VALLEY HIGH,670,265,39.55,524,NA,522,NA,1046,NA,NA,167,24.93
33,75192,3330495,RIVERSIDE,TEMECULA VALLEY UNIFIED,RANCHO VISTA HIGH (CONT),241,1,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
