"County
Number","District
Number","School
Number",County Name,District Name,School Name,Enrollment,"Number
tested","Percent
tested",Verbal,Critical reading,Math,Writing,Total,Total scores above 1500,Percent scores above 1500,Total scores above 1000,Percent scores above 1000
30,73650,3030129,Orange,Irvine Unified,Creekside High,79,3,3.80,NA,,,,,,,NA,NA
30,73650,3030152,Orange,Irvine Unified,Irvine High,463,259,55.94,NA,561,611,576,1748,201,77.61,NA,NA
30,73650,3030285,Orange,Irvine Unified,Woodbridge High,505,308,60.99,NA,565,625,576,1766,261,84.74,NA,NA
30,73650,3030467,Orange,Irvine Unified,Alternative Education-San Joaquin High,31,6,19.35,NA,,,,,,,NA,NA
30,73650,3030657,Orange,Irvine Unified,Northwood High,538,406,75.46,NA,587,638,616,1841,358,88.18,NA,NA
30,73650,3035102,Orange,Irvine Unified,University High,608,450,74.01,NA,611,668,623,1902,413,91.78,NA,NA
30,73924,3030343,Orange,Los Alamitos Unified,Laurel High (Continuation),67,2,2.99,NA,,,,,,,NA,NA
30,73924,3033917,Orange,Los Alamitos Unified,Los Alamitos High,751,445,59.25,NA,547,562,546,1655,310,69.66,NA,NA
31,10314,0113399,Placer,Placer County Office of Educat,Secret Ravine,4,,,NA,,,,,,,NA,NA
31,10314,3130101,Placer,Placer County Office of Educat,Placer County Court Schools,6,,,NA,,,,,,,NA,NA
31,10314,3130259,Placer,Placer County Office of Educat,Placer County Community Schools,29,,,NA,,,,,,,NA,NA
31,10314,6069322,Placer,Placer County Office of Educat,Placer County Special Education,16,,,NA,,,,,,,NA,NA
31,66795,0119214,Placer,Colfax Elementary,CORE Placer Charter,55,1,1.82,NA,,,,,,,NA,NA
31,66894,0102293,Placer,Placer Union High,Foresthill High,67,20,29.85,NA,501,516,496,1512,10,50.00,NA,NA
31,66894,3130135,Placer,Placer Union High,Maidu High Independent Study,76,1,1.32,NA,,,,,,,NA,NA
31,66894,3131687,Placer,Placer Union High,Chana High (Continuation),83,,,NA,,,,,,,NA,NA
31,66894,3131851,Placer,Placer Union High,Colfax High,207,72,34.78,NA,534,546,526,1606,49,68.06,NA,NA
31,66894,3132453,Placer,Placer Union High,Del Oro High,366,155,42.35,NA,531,556,515,1601,111,71.61,NA,NA
31,66894,3135704,Placer,Placer Union High,Placer High,328,113,34.45,NA,541,548,536,1625,78,69.03,NA,NA
31,66928,3130119,Placer,Roseville Joint Union High,Independence High (Alternative),168,3,1.79,NA,,,,,,,NA,NA
31,66928,3130176,Placer,Roseville Joint Union High,Woodcreek High,503,203,40.36,NA,513,525,501,1540,110,54.19,NA,NA
31,66928,3130184,Placer,Roseville Joint Union High,Granite Bay High,493,320,64.91,NA,553,566,550,1668,245,76.56,NA,NA
31,66928,3130309,Placer,Roseville Joint Union High,Adelante High (Continuation),125,,,NA,,,,,,,NA,NA
31,66928,3135308,Placer,Roseville Joint Union High,Oakmont High,527,186,35.29,NA,533,543,533,1610,127,68.28,NA,NA
31,66928,3136504,Placer,Roseville Joint Union High,Roseville High,502,176,35.06,NA,522,544,504,1569,107,60.80,NA,NA
31,66944,3130010,Placer,Tahoe-Truckee Joint Unified,North Tahoe High,90,39,43.33,NA,533,532,520,1585,27,69.23,NA,NA
31,66944,3130077,Placer,Tahoe-Truckee Joint Unified,Sierra High (Continuation),25,,,NA,,,,,,,NA,NA
31,66944,3130192,Placer,Tahoe-Truckee Joint Unified,Cold Stream Alternative,7,,,NA,,,,,,,NA,NA
31,66944,3138500,Placer,Tahoe-Truckee Joint Unified,Tahoe Truckee High,195,85,43.59,NA,524,541,512,1577,52,61.18,NA,NA
31,66951,3130036,Placer,Western Placer Unified,Phoenix High (Continuation),43,1,2.33,NA,,,,,,,NA,NA
31,66951,3130168,Placer,Western Placer Unified,Horizon Charter,367,19,5.18,NA,549,522,514,1584,13,68.42,NA,NA
31,66951,3134657,Placer,Western Placer Unified,Lincoln High,326,91,27.91,NA,501,491,476,1468,37,40.66,NA,NA
31,75085,0108084,Placer,Rocklin Unified,Whitney High,375,165,44.00,NA,516,535,512,1563,97,58.79,NA,NA
31,75085,3130150,Placer,Rocklin Unified,Rocklin High,405,231,57.04,NA,526,568,526,1620,160,69.26,NA,NA
31,75085,3130200,Placer,Rocklin Unified,Victory High,65,,,NA,,,,,,,NA,NA
31,75085,3130218,Placer,Rocklin Unified,Rocklin Alternative Education Center,35,,,NA,,,,,,,NA,NA
31,75085,6116057,Placer,Rocklin Unified,Granite Oaks Middle,1,,,NA,,,,,,,NA,NA
32,10322,0100057,Plumas,Plumas County Office of Educat,Plumas County Community,1,,,NA,,,,,,,NA,NA
32,66969,3230034,Plumas,Plumas Unified,Almanor High (Continuation),2,,,NA,,,,,,,NA,NA
32,66969,3230042,Plumas,Plumas Unified,Beckwourth (Jim) High (Continuation),2,,,NA,,,,,,,NA,NA
32,66969,3230083,Plumas,Plumas Unified,Plumas Charter 146,39,1,2.56,NA,,,,,,,NA,NA
32,66969,3232006,Plumas,Plumas Unified,Chester Junior/Senior High,40,26,65.00,NA,479,483,485,1447,10,38.46,NA,NA
32,66969,3233509,Plumas,Plumas Unified,Greenville Junior/Senior High,22,7,31.82,NA,,,,,,,NA,NA
32,66969,3235603,Plumas,Plumas Unified,Portola Junior/Senior High,52,22,42.31,NA,525,473,505,1503,13,59.09,NA,NA
32,66969,3236007,Plumas,Plumas Unified,Quincy Junior/Senior High,62,19,30.65,NA,539,537,524,1601,14,73.68,NA,NA
33,10330,0110833,Riverside,Riverside County Office of Edu,River Springs Charter,254,21,8.27,NA,510,478,487,1476,10,47.62,NA,NA
33,10330,3330123,Riverside,Riverside County Office of Edu,Riverside County Juvenile Court,72,,,NA,,,,,,,NA,NA
33,10330,3330404,Riverside,Riverside County Office of Edu,Riverside County Opportunity,98,,,NA,,,,,,,NA,NA
33,10330,3331055,Riverside,Riverside County Office of Edu,Riverside County Community,234,1,0.43,NA,,,,,,,NA,NA
33,10330,6069207,Riverside,Riverside County Office of Edu,Riverside County Special Education,89,,,NA,,,,,,,NA,NA
33,31625,3330834,Riverside,California School for the Deaf,California School for the Deaf-Riverside,76,,,NA,,,,,,,NA,NA
33,66977,0115485,Riverside,Alvord Unified,Alvord Alternative Education Center,87,,,NA,,,,,,,NA,NA
33,66977,3330008,Riverside,Alvord Unified,La Sierra High,733,233,31.79,NA,465,488,467,1419,81,34.76,NA,NA
33,66977,3334299,Riverside,Alvord Unified,Norte Vista High,481,115,23.91,NA,450,448,447,1345,26,22.61,NA,NA
33,66977,3337128,Riverside,Alvord Unified,Alvord Continuation High,96,,,NA,,,,,,,NA,NA
33,66985,3330214,Riverside,Banning Unified,Banning High,218,65,29.82,NA,434,446,425,1305,16,24.62,NA,NA
33,66985,3330222,Riverside,Banning Unified,New Horizon High,50,,,NA,,,,,,,NA,NA
33,66985,3330974,Riverside,Banning Unified,Banning Independent Study,31,,,NA,,,,,,,NA,NA
33,66993,3330479,Riverside,Beaumont Unified,Beaumont Senior High,512,122,23.83,NA,486,484,475,1446,47,38.52,NA,NA
33,66993,3330842,Riverside,Beaumont Unified,Glen View High,67,1,1.49,NA,,,,,,,NA,NA
33,67033,0110106,Riverside,Corona-Norco Unified,Orange Grove High,95,,,NA,,,,,,,NA,NA
33,67033,0110627,Riverside,Corona-Norco Unified,Eleanor Roosevelt High,639,253,39.59,NA,466,479,461,1406,85,33.60,NA,NA
33,67033,0110759,Riverside,Corona-Norco Unified,John F. Kennedy High,219,85,38.81,NA,497,487,483,1467,41,48.24,NA,NA
33,67033,3330131,Riverside,Corona-Norco Unified,Corona-Norco Alternative,59,,,NA,,,,,,,NA,NA
33,67033,3330446,Riverside,Corona-Norco Unified,Centennial High,571,262,45.88,NA,504,522,500,1527,129,49.24,NA,NA
33,67033,3330586,Riverside,Corona-Norco Unified,Lee V. Pollard High,396,1,0.25,NA,,,,,,,NA,NA
33,67033,3330602,Riverside,Corona-Norco Unified,Corona Vista High,1,,,NA,,,,,,,NA,NA
33,67033,3330701,Riverside,Corona-Norco Unified,Santiago High,402,422,104.98,NA,490,501,486,1477,194,45.97,NA,NA
33,67033,3331600,Riverside,Corona-Norco Unified,Corona High,690,279,40.43,NA,473,485,464,1423,110,39.43,NA,NA
33,67033,3334232,Riverside,Corona-Norco Unified,Norco High,503,172,34.19,NA,496,502,483,1481,80,46.51,NA,NA
33,67033,6068753,Riverside,Corona-Norco Unified,Victress Bower School for Exceptional St,5,,,NA,,,,,,,NA,NA
33,67058,0114504,Riverside,Desert Sands Unified,Summit High (Continuation),149,,,NA,,,,,,,NA,NA
33,67058,3330388,Riverside,Desert Sands Unified,Palm Desert High,481,215,44.70,NA,525,534,525,1584,135,62.79,NA,NA
33,67058,3330669,Riverside,Desert Sands Unified,La Quinta High,670,281,41.94,NA,497,499,494,1489,128,45.55,NA,NA
33,67058,3330909,Riverside,Desert Sands Unified,Horizon,100,3,3.00,NA,,,,,,,NA,NA
33,67058,3331113,Riverside,Desert Sands Unified,Amistad High (Continuation),277,,,NA,,,,,,,NA,NA
33,67058,3333192,Riverside,Desert Sands Unified,Indio High,556,180,32.37,NA,435,440,448,1323,35,19.44,NA,NA
33,67082,0106716,Riverside,Hemet Unified,Hamilton High,93,19,20.43,NA,481,469,488,1437,6,31.58,NA,NA
33,67082,0113159,Riverside,Hemet Unified,Tahquitz High,248,40,16.13,NA,486,497,483,1465,18,45.00,NA,NA
33,67082,0115162,Riverside,Hemet Unified,Hemet Academy for Applied Academics and,57,5,8.77,NA,,,,,,,NA,NA
33,67082,3330065,Riverside,Hemet Unified,Alessandro High,242,,,NA,,,,,,,NA,NA
33,67082,3330503,Riverside,Hemet Unified,Helen Hunt Jackson Alternative High,158,1,0.63,NA,,,,,,,NA,NA
33,67082,3330537,Riverside,Hemet Unified,West Valley High,395,147,37.22,NA,486,481,476,1443,62,42.18,NA,NA
33,67082,3330768,Riverside,Hemet Unified,Hemet Educational Learning Center,1,,,NA,,,,,,,NA,NA
33,67082,3332673,Riverside,Hemet Unified,Hemet High,517,139,26.89,NA,517,514,499,1530,74,53.24,NA,NA
33,67090,0114157,Riverside,Jurupa Unified,Patriot High,487,123,25.26,NA,467,474,451,1392,39,31.71,NA,NA
33,67090,3330412,Riverside,Jurupa Unified,Jurupa Valley High,488,113,23.16,NA,423,453,432,1308,24,21.24,NA,NA
33,67090,3330545,Riverside,Jurupa Unified,Rio Vista High,3,,,NA,,,,,,,NA,NA
33,67090,3330784,Riverside,Jurupa Unified,Steps Community Day,12,,,NA,,,,,,,NA,NA
33,67090,3334687,Riverside,Jurupa Unified,Nueva Vista Continuation High,229,,,NA,,,,,,,NA,NA
33,67090,3337136,Riverside,Jurupa Unified,Rubidoux High,341,80,23.46,NA,436,448,417,1300,14,17.50,NA,NA
33,67116,0109843,Riverside,Menifee Union Elementary,Santa Rosa Academy,36,5,13.89,NA,,,,,,,NA,NA
33,67124,0105940,Riverside,Moreno Valley Unified,Alessandro,13,,,NA,,,,,,,NA,NA
33,67124,3330396,Riverside,Moreno Valley Unified,Canyon Springs High,613,175,28.55,NA,467,466,454,1386,54,30.86,NA,NA
33,67124,3330438,Riverside,Moreno Valley Unified,Valley View High,548,127,23.18,NA,473,467,466,1407,44,34.65,NA,NA
33,67124,3330685,Riverside,Moreno Valley Unified,Moreno Valley Community Learning Center,18,,,NA,,,,,,,NA,NA
33,67124,3330800,Riverside,Moreno Valley Unified,Bayside Community Day,128,,,NA,,,,,,,NA,NA
33,67124,3330958,Riverside,Moreno Valley Unified,March Valley,6,,,NA,,,,,,,NA,NA
33,67124,3331071,Riverside,Moreno Valley Unified,Vista del Lago High,518,85,16.41,NA,434,447,431,1311,17,20.00,NA,NA
33,67124,3333762,Riverside,Moreno Valley Unified,March Mountain High,480,,,NA,,,,,,,NA,NA
33,67124,3333770,Riverside,Moreno Valley Unified,Moreno Valley High,492,142,28.86,NA,429,426,426,1282,20,14.08,NA,NA
33,67157,3331014,Riverside,Nuview Union,Nuview Bridge Early College High,64,49,76.56,NA,473,466,469,1408,14,28.57,NA,NA
33,67173,3330578,Riverside,Palm Springs Unified,Cathedral City High,682,212,31.09,NA,457,454,448,1359,52,24.53,NA,NA
33,67173,3330818,Riverside,Palm Springs Unified,Desert Hot Springs High,462,121,26.19,NA,419,420,409,1247,15,12.40,NA,NA
33,67173,3331121,Riverside,Palm Springs Unified,Mt. San Jacinto High,321,,,NA,,,,,,,NA,NA
33,67173,3335130,Riverside,Palm Springs Unified,Palm Springs High,468,176,37.61,NA,497,504,490,1491,83,47.16,NA,NA
33,67181,3331139,Riverside,Palo Verde Unified,Twin Palms Continuation,65,,,NA,,,,,,,NA,NA
33,67181,3335759,Riverside,Palo Verde Unified,Palo Verde High,162,30,18.52,NA,425,444,422,1291,3,10.00,NA,NA
33,67207,0101170,Riverside,Perris Union High,California Military Institute,22,12,54.55,NA,457,450,446,1353,4,33.33,NA,NA
33,67207,0113191,Riverside,Perris Union High,Heritage High,396,103,26.01,NA,458,465,451,1374,21,20.39,NA,NA
33,67207,3330172,Riverside,Perris Union High,Perris Lake High (Continuation),248,3,1.21,NA,,,,,,,NA,NA
33,67207,3330693,Riverside,Perris Union High,Choice 2000 On-Line,78,4,5.13,NA,,,,,,,NA,NA
33,67207,3330727,Riverside,Perris Union High,Paloma Valley High,653,182,27.87,NA,482,501,464,1446,68,37.36,NA,NA
33,67207,3330776,Riverside,Perris Union High,The Academy Community Day,24,,,NA,,,,,,,NA,NA
33,67207,3335973,Riverside,Perris Union High,Perris High,561,151,26.92,NA,436,443,434,1314,31,20.53,NA,NA
33,67215,0106526,Riverside,Riverside Unified,Gateway to College Early College High,180,,,NA,,,,,,,NA,NA
33,67215,0115709,Riverside,Riverside Unified,Riverside Virtual,6,,,NA,,,,,,,NA,NA
33,67215,3330024,Riverside,Riverside Unified,Arlington High,456,156,34.21,NA,451,457,453,1362,43,27.56,NA,NA
33,67215,3330362,Riverside,Riverside Unified,Summit View Independent Study,299,3,1.00,NA,,,,,,,NA,NA
33,67215,3330511,Riverside,Riverside Unified,Opportunity Program,28,,,NA,,,,,,,NA,NA
33,67215,3330677,Riverside,Riverside Unified,Raincross High (Continuation),8,2,25.00,NA,,,,,,,NA,NA
33,67215,3330859,Riverside,Riverside Unified,Martin Luther King Jr. High,727,343,47.18,NA,496,508,500,1504,177,51.60,NA,NA
33,67215,3334406,Riverside,Riverside Unified,John W. North High,482,213,44.19,NA,476,500,479,1455,85,39.91,NA,NA
33,67215,3336237,Riverside,Riverside Unified,Polytechnic High,613,264,43.07,NA,515,530,516,1560,141,53.41,NA,NA
33,67215,3336492,Riverside,Riverside Unified,Ramona High,494,199,40.28,NA,454,469,467,1390,62,31.16,NA,NA
33,67215,3336955,Riverside,Riverside Unified,Abraham Lincoln Continuation,89,1,1.12,NA,,,,,,,NA,NA
33,67249,3331006,Riverside,San Jacinto Unified,San Jacinto Home Education,118,,,NA,,,,,,,NA,NA
33,67249,3337649,Riverside,San Jacinto Unified,Mountain View High,165,,,NA,,,,,,,NA,NA
33,67249,3337656,Riverside,San Jacinto Unified,San Jacinto High,445,128,28.76,NA,450,458,456,1363,39,30.47,NA,NA
33,67249,6114748,Riverside,San Jacinto Unified,San Jacinto Valley Academy,17,3,17.65,NA,,,,,,,NA,NA
33,73676,0100255,Riverside,Coachella Valley Unified,Desert Mirage High,425,118,27.76,NA,399,394,401,1193,12,10.17,NA,NA
33,73676,3330032,Riverside,Coachella Valley Unified,La Familia Continuation High,77,,,NA,,,,,,,NA,NA
33,73676,3330354,Riverside,Coachella Valley Unified,West Shores High,57,18,31.58,NA,406,388,410,1204,1,5.56,NA,NA
33,73676,3330990,Riverside,Coachella Valley Unified,Coachella Valley High,663,105,15.84,NA,420,431,424,1275,15,14.29,NA,NA
33,75176,0107920,Riverside,Lake Elsinore Unified,Lakeside High,463,182,39.31,NA,462,465,463,1390,52,28.57,NA,NA
33,75176,0116343,Riverside,Lake Elsinore Unified,Keith McCarthy Academy,58,,,NA,,,,,,,NA,NA
33,75176,3330115,Riverside,Lake Elsinore Unified,Ortega High,121,,,NA,,,,,,,NA,NA
33,75176,3330487,Riverside,Lake Elsinore Unified,Temescal Canyon High,457,153,33.48,NA,492,518,478,1487,73,47.71,NA,NA
33,75176,3330750,Riverside,Lake Elsinore Unified,Tri-Valley Community Day,6,,,NA,,,,,,,NA,NA
33,75176,3330792,Riverside,Lake Elsinore Unified,Gordon Kiefer Independent Study,30,1,3.33,NA,,,,,,,NA,NA
33,75176,3332350,Riverside,Lake Elsinore Unified,Elsinore High,488,114,23.36,NA,487,500,481,1468,50,43.86,NA,NA
33,75192,0105734,Riverside,Temecula Valley Unified,Great Oak High,740,397,53.65,NA,514,519,498,1531,211,53.15,NA,NA
33,75192,3330370,Riverside,Temecula Valley Unified,Temecula Valley High,575,233,40.52,NA,508,526,499,1533,128,54.94,NA,NA
33,75192,3330495,Riverside,Temecula Valley Unified,Rancho Vista High,177,,,NA,,,,,,,NA,NA
33,75192,3330636,Riverside,Temecula Valley Unified,Susan H. Nelson High,91,5,5.49,NA,,,,,,,NA,NA
33,75192,3330743,Riverside,Temecula Valley Unified,Chaparral High,663,317,47.81,NA,518,528,509,1555,187,58.99,NA,NA
33,75192,3330917,Riverside,Temecula Valley Unified,Temecula Preparatory,27,19,70.37,NA,566,541,525,1632,13,68.42,NA,NA
33,75200,0100420,Riverside,Murrieta Valley Unified,Vista Murrieta High,782,381,48.72,NA,487,501,485,1473,171,44.88,NA,NA
33,75200,0102079,Riverside,Murrieta Valley Unified,Tenaja Canyon Academy,3,3,100.00,NA,,,,,,,NA,NA
33,75200,0118794,Riverside,Murrieta Valley Unified,Murrieta Mesa High,8,,,NA,,,,,,,NA,NA
33,75200,3330529,Riverside,Murrieta Valley Unified,Murrieta Valley High,714,340,47.62,NA,509,521,503,1533,187,55.00,NA,NA
33,75200,3330644,Riverside,Murrieta Valley Unified,Creekside High,149,1,0.67,NA,,,,,,,NA,NA
33,75242,0109108,Riverside,Val Verde Unified,Citrus Hill High,372,122,32.80,NA,435,438,430,1303,25,20.49,NA,NA
33,75242,0109652,Riverside,Val Verde Unified,Val Verde Student Success Academy,111,,,NA,,,,,,,NA,NA
33,75242,3330552,Riverside,Val Verde Unified,Rancho Verde High,800,243,30.38,NA,450,460,454,1364,69,28.40,NA,NA
33,75242,3330560,Riverside,Val Verde Unified,Val Verde High,241,,,NA,,,,,,,NA,NA
34,10348,0106211,Sacramento,Sacramento County Office of Ed,Carson Creek Jr./Sr. High,35,,,NA,,,,,,,NA,NA
34,10348,0106229,Sacramento,Sacramento County Office of Ed,Palmiter Special Education,28,,,NA,,,,,,,NA,NA
34,10348,0106237,Sacramento,Sacramento County Office of Ed,Elinor Lincoln Hickey Jr./Sr. High,22,,,NA,,,,,,,NA,NA
34,10348,0106245,Sacramento,Sacramento County Office of Ed,North Area Community,17,,,NA,,,,,,,NA,NA
34,10348,0106278,Sacramento,Sacramento County Office of Ed,El Centro Jr./Sr. High,55,,,NA,,,,,,,NA,NA
34,10348,0106286,Sacramento,Sacramento County Office of Ed,Morgan Jr./Sr. High,3,,,NA,,,,,,,NA,NA
34,10348,0106294,Sacramento,Sacramento County Office of Ed,Sacramento County SH Special Education,60,,,NA,,,,,,,NA,NA
34,10348,0106302,Sacramento,Sacramento County Office of Ed,Sacramento County ED Special Education,3,,,NA,,,,,,,NA,NA
34,10348,0118745,Sacramento,Sacramento County Office of Ed,Gerber Jr./Sr. High,10,,,NA,,,,,,,NA,NA
34,67314,0105916,Sacramento,Elk Grove Unified,Monterey Trail High,535,217,40.56,NA,458,472,451,1381,73,33.64,NA,NA
34,67314,0108753,Sacramento,Elk Grove Unified,Pleasant Grove High,482,235,48.76,NA,522,541,508,1571,148,62.98,NA,NA
34,67314,0116897,Sacramento,Elk Grove Unified,Cosumnes Oaks High,1,,,NA,,,,,,,NA,NA
34,67314,3430170,Sacramento,Elk Grove Unified,Valley High,344,127,36.92,NA,441,450,441,1333,32,25.20,NA,NA
34,67314,3430311,Sacramento,Elk Grove Unified,Calvine High,227,,,NA,,,,,,,NA,NA
34,67314,3430329,Sacramento,Elk Grove Unified,Rio Cazadero High (Continuation),254,,,NA,,,,,,,NA,NA
34,67314,3430352,Sacramento,Elk Grove Unified,Las Flores High (Alternative),122,2,1.64,NA,,,,,,,NA,NA
34,67314,3430477,Sacramento,Elk Grove Unified,Florin High,397,134,33.75,NA,444,463,445,1351,38,28.36,NA,NA
34,67314,3430592,Sacramento,Elk Grove Unified,Laguna Creek High,513,201,39.18,NA,486,505,471,1461,88,43.78,NA,NA
34,67314,3430618,Sacramento,Elk Grove Unified,Sheldon High,547,229,41.86,NA,483,490,478,1451,90,39.30,NA,NA
34,67314,3430873,Sacramento,Elk Grove Unified,Franklin High,769,466,60.60,NA,512,531,507,1549,254,54.51,NA,NA
34,67314,3432002,Sacramento,Elk Grove Unified,Daylor (William) High (Continuation),173,1,0.58,NA,,,,,,,NA,NA
34,67314,3432572,Sacramento,Elk Grove Unified,Elk Grove High,447,181,40.49,NA,507,533,503,1542,110,60.77,NA,NA
34,67314,6112254,Sacramento,Elk Grove Unified,Elk Grove Charter,129,,,NA,,,,,,,NA,NA
34,67330,0113571,Sacramento,Folsom-Cordova Unified,Vista del Lago High,246,122,49.59,NA,547,562,532,1640,89,72.95,NA,NA
34,67330,3430501,Sacramento,Folsom-Cordova Unified,Walnutwood High (Independent Study),82,,,NA,,,,,,,NA,NA
34,67330,3430667,Sacramento,Folsom-Cordova Unified,Mather Youth Academy,2,,,NA,,,,,,,NA,NA
34,67330,3430709,Sacramento,Folsom-Cordova Unified,Folsom Lake High,31,1,3.23,NA,,,,,,,NA,NA
34,67330,3431533,Sacramento,Folsom-Cordova Unified,Cordova High,448,59,13.17,NA,485,503,475,1463,23,38.98,NA,NA
34,67330,3433216,Sacramento,Folsom-Cordova Unified,Folsom High,442,211,47.74,NA,560,587,556,1702,162,76.78,NA,NA
34,67330,3434792,Sacramento,Folsom-Cordova Unified,Kinney High (Continuation),98,,,NA,,,,,,,NA,NA
34,67330,6033195,Sacramento,Folsom-Cordova Unified,Kitty Hawk,4,,,NA,,,,,,,NA,NA
34,67355,3432903,Sacramento,Galt Joint Union High,Estrellita Continuation High,126,1,0.79,NA,,,,,,,NA,NA
34,67355,3433471,Sacramento,Galt Joint Union High,Galt High,473,143,30.23,NA,484,510,483,1477,63,44.06,NA,NA
34,67413,3430469,Sacramento,River Delta Joint Unified,River Delta High/Elementary (Alternative,9,,,NA,,,,,,,NA,NA
34,67413,3430550,Sacramento,River Delta Joint Unified,Mokelumne High (Continuation),2,,,NA,,,,,,,NA,NA
34,67413,4835302,Sacramento,River Delta Joint Unified,Rio Vista High,10,41,410.00,NA,512,486,510,1508,21,51.22,NA,NA
34,67413,5731708,Sacramento,River Delta Joint Unified,Delta High,10,22,220.00,NA,462,460,458,1380,9,40.91,NA,NA
34,67439,0101881,Sacramento,Sacramento City Unified,New Technology High,44,21,47.73,NA,450,443,427,1320,8,38.10,NA,NA
34,67439,0101899,Sacramento,Sacramento City Unified,George Washington Carver School of Arts,34,7,20.59,NA,,,,,,,NA,NA
34,67439,0101907,Sacramento,Sacramento City Unified,The MET,61,15,24.59,NA,517,448,431,1395,5,33.33,NA,NA
34,67439,0101972,Sacramento,Sacramento City Unified,Rosemont High,370,120,32.43,NA,479,487,465,1432,44,36.67,NA,NA
34,67439,0102038,Sacramento,Sacramento City Unified,Sacramento Charter High,198,118,59.60,NA,410,410,412,1232,13,11.02,NA,NA
34,67439,0108951,Sacramento,Sacramento City Unified,Arthur A. Benjamin Health Professions Hi,71,36,50.70,NA,464,442,458,1363,11,30.56,NA,NA
34,67439,3430154,Sacramento,Sacramento City Unified,American Legion High (Continuation),34,,,NA,,,,,,,NA,NA
34,67439,3430519,Sacramento,Sacramento City Unified,Capital City Independent Study,247,3,1.21,NA,,,,,,,NA,NA
34,67439,3430865,Sacramento,Sacramento City Unified,West Campus,208,152,73.08,NA,531,541,516,1589,97,63.82,NA,NA
34,67439,3431012,Sacramento,Sacramento City Unified,Luther Burbank High,471,176,37.37,NA,391,419,395,1205,13,7.39,NA,NA
34,67439,3434636,Sacramento,Sacramento City Unified,Hiram W. Johnson High,482,77,15.98,NA,396,429,395,1220,8,10.39,NA,NA
34,67439,3434768,Sacramento,Sacramento City Unified,John F. Kennedy High,408,164,40.20,NA,493,528,483,1503,83,50.61,NA,NA
34,67439,3435419,Sacramento,Sacramento City Unified,C. K. McClatchy High,488,182,37.30,NA,528,555,534,1617,119,65.38,NA,NA
34,67447,3430048,Sacramento,San Juan Unified,Mesa Verde High,218,74,33.94,NA,478,504,474,1456,30,40.54,NA,NA
34,67447,3430097,Sacramento,San Juan Unified,La Entrada Continuation High,56,,,NA,,,,,,,NA,NA
34,67447,3430386,Sacramento,San Juan Unified,El Sereno Alternative Education,142,5,3.52,NA,,,,,,,NA,NA
34,67447,3430394,Sacramento,San Juan Unified,La Vista Center,22,,,NA,,,,,,,NA,NA
34,67447,3430402,Sacramento,San Juan Unified,Sierra Nueva High (Continuation),29,,,NA,,,,,,,NA,NA
34,67447,3430493,Sacramento,San Juan Unified,Bella Vista High,346,217,62.72,NA,539,560,534,1633,145,66.82,NA,NA
34,67447,3430691,Sacramento,San Juan Unified,Options for Youth-San Juan,232,1,0.43,NA,,,,,,,NA,NA
34,67447,3430717,Sacramento,San Juan Unified,Visions In Education,909,21,2.31,NA,526,507,504,1537,10,47.62,NA,NA
34,67447,3430758,Sacramento,San Juan Unified,San Juan Choices Charter,92,8,8.70,NA,,,,,,,NA,NA
34,67447,3431111,Sacramento,San Juan Unified,Casa Roble Fundamental High,297,119,40.07,NA,493,505,481,1478,47,39.50,NA,NA
34,67447,3432051,Sacramento,San Juan Unified,Del Campo High,304,140,46.05,NA,499,521,491,1510,74,52.86,NA,NA
34,67447,3432317,Sacramento,San Juan Unified,El Camino Fundamental High,306,171,55.88,NA,536,544,521,1600,107,62.57,NA,NA
34,67447,3432838,Sacramento,San Juan Unified,Encina Preparatory High,104,47,45.19,NA,441,456,445,1342,10,21.28,NA,NA
34,67447,3435930,Sacramento,San Juan Unified,Mira Loma High,222,153,68.92,NA,611,634,609,1853,132,86.27,NA,NA
34,67447,3436714,Sacramento,San Juan Unified,Rio Americano High,290,201,69.31,NA,561,578,566,1706,152,75.62,NA,NA
34,67447,3438504,Sacramento,San Juan Unified,San Juan High,113,40,35.40,NA,425,445,421,1291,8,20.00,NA,NA
34,67447,6034664,Sacramento,San Juan Unified,Laurel Ruff Center,60,,,NA,,,,,,,NA,NA
34,67447,6034938,Sacramento,San Juan Unified,Ralph Richardson Center,8,,,NA,,,,,,,NA,NA
34,67447,6104244,Sacramento,San Juan Unified,Valley Oaks,2,,,NA,,,,,,,NA,NA
34,73973,0106377,Sacramento,Center Joint Unified,Global Youth Charter High,12,5,41.67,NA,,,,,,,NA,NA
34,73973,3430378,Sacramento,Center Joint Unified,Center High,375,101,26.93,NA,518,548,486,1551,59,58.42,NA,NA
34,73973,3430451,Sacramento,Center Joint Unified,McClellan High (Continuation),52,,,NA,,,,,,,NA,NA
34,73973,3430816,Sacramento,Center Joint Unified,Antelope View Charter,27,,,NA,,,,,,,NA,NA
34,75283,0102236,Sacramento,Natomas Unified,Inderkum High,416,156,37.50,NA,473,483,468,1423,58,37.18,NA,NA
34,75283,0112425,Sacramento,Natomas Unified,Natomas Pacific Pathways Prep,37,18,48.65,NA,455,455,459,1369,5,27.78,NA,NA
34,75283,3430584,Sacramento,Natomas Unified,Natomas High,309,81,26.21,NA,438,447,433,1318,19,23.46,NA,NA
34,75283,3430626,Sacramento,Natomas Unified,Discovery High,102,,,NA,,,,,,,NA,NA
